InstitutionId,InstitutionName,TaxonomyLevel,TaxonomyValue,NonAttritionEvents,AttritionEvents,ProductionRank,PrestigeRank,OrdinalPrestigeRank
163.0,Penn State,Field,Materials Engineering,55.0,18.0,5,0.7002227987470616,17
163.0,Penn State,Field,Mathematics,92.0,33.0,22,0.6459840715922266,27
163.0,Penn State,Field,Mechanical Engineering,123.0,27.0,9,0.6348986183302773,26
163.0,Penn State,Field,Microbiology,42.0,14.0,21,0.6722592878912359,29
163.0,Penn State,Field,Molecular Biology,36.0,14.0,20,0.5442139690942005,26
163.0,Penn State,Field,Music,7.0,4.0,72,0.3490892536232591,85
163.0,Penn State,Field,Natural Resources,22.0,6.0,13,0.5615697414469221,12
163.0,Penn State,Field,Neuroscience,21.0,5.0,35,0.6463450342940366,21
163.0,Penn State,Field,Nursing,26.0,8.0,58,0.7668423882404184,47
163.0,Penn State,Field,Nutrition Sciences,59.0,17.0,1,0.8392297970833137,3
163.0,Penn State,Field,Operations Research,14.0,6.0,26,0.632481193825092,16
163.0,Penn State,Field,Pharmacology,18.0,6.0,46,0.4597230414531378,54
163.0,Penn State,Field,Philosophy,39.0,12.0,24,0.616396248871985,39
163.0,Penn State,Field,Physics,61.0,21.0,24,0.6335023403928637,34
163.0,Penn State,Field,Physiology,23.0,6.0,32,0.506815524300859,48
163.0,Penn State,Field,Plant Pathology,25.0,6.0,7,0.7668423983409499,4
163.0,Penn State,Field,Plant Sciences,24.0,7.0,12,0.6086205430331264,7
163.0,Penn State,Field,Political Science,43.0,15.0,34,0.6322432630849414,40
163.0,Penn State,Field,Psychology,111.0,28.0,12,0.7057897033969646,26
163.0,Penn State,Field,Public Health,41.0,18.0,25,0.8877913286594976,11
163.0,Penn State,Field,Sociology,95.0,25.0,10,0.5403098797061088,57
163.0,Penn State,Field,Spanish Language and Literature,20.0,5.0,19,0.6055160807675559,22
163.0,Penn State,Field,Statistics,56.0,17.0,11,0.6390230677966464,20
163.0,Penn State,Field,"Theatre Literature, History and Criticism",4.0,2.0,44,0.6709708186634595,18
163.0,Penn State,Field,Veterinary Medical Sciences,22.0,7.0,27,0.8631089426287909,7
163.0,Penn State,Domain,Applied Sciences,428.0,126.0,15,0.5698875157073819,39
163.0,Penn State,Domain,Education,280.0,105.0,6,0.6779113839439578,34
163.0,Penn State,Domain,Engineering,473.0,141.0,11,0.619193888922581,46
163.0,Penn State,Domain,Humanities,303.0,87.0,34,0.5393251640267211,66
163.0,Penn State,Domain,Mathematics and Computing,267.0,87.0,20,0.6027522328218842,41
163.0,Penn State,Domain,Medicine and Health,512.0,174.0,15,0.611417095202999,60
163.0,Penn State,Domain,Natural Sciences,651.0,207.0,21,0.6593440235537129,42
163.0,Penn State,Domain,Social Sciences,468.0,134.0,21,0.6666970113166898,35
165.0,Portland State,Academia,Academia,100.0,32.0,209,0.3752489274309347,200
165.0,Portland State,Field,Computer Engineering,4.0,1.0,144,0.3633807650215041,95
165.0,Portland State,Field,Computer Science,4.0,2.0,148,0.3899718454352178,92
165.0,Portland State,Field,Electrical Engineering,5.0,2.0,137,0.2991052284629875,113
165.0,Portland State,Field,Mathematics,8.0,2.0,114,0.2786987398135634,135
165.0,Portland State,Field,Political Science,2.0,1.0,111,0.3805534826106835,108
165.0,Portland State,Field,Social Work,16.0,7.0,54,0.4022496811503104,73
165.0,Portland State,Field,Sociology,2.0,2.0,124,0.3028002096873459,125
165.0,Portland State,Field,Statistics,2.0,2.0,135,0.2183321044801814,93
165.0,Portland State,Field,Urban and Regional Planning,12.0,5.0,21,0.3623602013720907,44
165.0,Portland State,Domain,Applied Sciences,13.0,6.0,149,0.2761187149489557,120
165.0,Portland State,Domain,Engineering,14.0,4.0,153,0.4020228984937355,131
165.0,Portland State,Domain,Mathematics and Computing,20.0,5.0,133,0.3548835929072904,117
165.0,Portland State,Domain,Medicine and Health,32.0,13.0,195,0.4699089277375451,121
165.0,Portland State,Domain,Social Sciences,12.0,5.0,175,0.3657236718311198,158
371.0,Prairie View A&M,Academia,Academia,13.0,4.0,320,0.1582864821258438,347
371.0,Prairie View A&M,Field,Criminal Justice and Criminology,10.0,4.0,37,0.5245333061091909,19
371.0,Prairie View A&M,Domain,Social Sciences,10.0,4.0,192,0.2551690993765078,223
167.0,Princeton,Academia,Academia,3429.0,852.0,16,0.9746080623767936,2
167.0,Princeton,Field,Aerospace Engineering,56.0,11.0,9,0.9125535430601605,2
167.0,Princeton,Field,Agricultural Engineering,31.0,8.0,20,0.6936397260198803,9
167.0,Princeton,Field,Anthropology,25.0,4.0,41,0.7292994963287985,24
167.0,Princeton,Field,Architecture,39.0,13.0,5,1.0,0
167.0,Princeton,Field,Art History and Criticism,74.0,20.0,5,0.9004459330410562,4
167.0,Princeton,Field,Asian Studies,35.0,6.0,5,0.8982806424166975,6
167.0,Princeton,Field,Astronomy,101.0,25.0,4,0.9257685404641568,3
167.0,Princeton,Field,Chemical Engineering,74.0,22.0,7,0.9125179979030488,4
167.0,Princeton,Field,Chemistry,78.0,19.0,18,0.8156474500526084,9
167.0,Princeton,Field,Civil Engineering,45.0,5.0,23,0.8580975070328863,7
167.0,Princeton,Field,Classics and Classical Languages,73.0,26.0,3,0.9723416214682966,1
167.0,Princeton,Field,Comparative Literature,25.0,5.0,4,0.7977482504031068,5
167.0,Princeton,Field,Computer Science,130.0,26.0,9,0.8327230457737763,7
167.0,Princeton,Field,Ecology,16.0,1.0,24,0.9178551490424788,1
167.0,Princeton,Field,Economics,160.0,38.0,7,0.9210335164988438,2
167.0,Princeton,Field,Electrical Engineering,109.0,20.0,10,0.8645236395229835,5
167.0,Princeton,Field,English Language and Literature,124.0,30.0,16,0.8829747495235278,6
167.0,Princeton,Field,Environmental Engineering,40.0,7.0,21,0.7898337470841232,7
167.0,Princeton,Field,Evolutionary Biology,15.0,1.0,15,1.0,0
167.0,Princeton,Field,French Language and Literature,38.0,8.0,2,0.992374392271328,1
167.0,Princeton,Field,Geology,70.0,26.0,12,0.8643688961649109,4
167.0,Princeton,Field,Germanic Languages and Literatures,25.0,9.0,5,0.8993661362665959,5
167.0,Princeton,Field,History,260.0,66.0,6,0.9332774723329442,5
167.0,Princeton,Field,International Affairs,54.0,12.0,5,0.9859373627781184,1
167.0,Princeton,Field,Mathematics,301.0,85.0,1,0.9975864579075788,1
167.0,Princeton,Field,Mechanical Engineering,87.0,23.0,15,0.9519080471846798,1
167.0,Princeton,Field,Molecular Biology,25.0,9.0,34,0.7004302844652968,12
167.0,Princeton,Field,Music,72.0,25.0,16,1.0,0
167.0,Princeton,Field,Near and Middle Eastern Languages and Cultures,21.0,6.0,6,0.9027880769454876,2
167.0,Princeton,Field,Neuroscience,19.0,5.0,38,0.8587045580056761,3
167.0,Princeton,Field,Operations Research,18.0,1.0,22,1.0,0
167.0,Princeton,Field,Philosophy,158.0,44.0,1,1.0,0
167.0,Princeton,Field,Physics,245.0,52.0,3,0.9874316188980824,1
167.0,Princeton,Field,Political Science,165.0,26.0,7,0.9687895866041746,2
167.0,Princeton,Field,Psychology,53.0,14.0,49,0.8759619530081646,5
167.0,Princeton,Field,Religious Studies,72.0,20.0,4,0.9261908029179644,1
167.0,Princeton,Field,Slavic Languages and Literatures,17.0,5.0,7,0.8164458517881923,7
167.0,Princeton,Field,Sociology,81.0,20.0,15,0.9470217747950644,2
167.0,Princeton,Field,Spanish Language and Literature,39.0,9.0,5,1.0,0
167.0,Princeton,Domain,Applied Sciences,153.0,40.0,56,1.0,0
167.0,Princeton,Domain,Engineering,362.0,73.0,17,0.8847869693634823,5
167.0,Princeton,Domain,Humanities,1103.0,298.0,6,0.950137197527006,2
167.0,Princeton,Domain,Mathematics and Computing,536.0,137.0,5,0.9808249000527228,2
167.0,Princeton,Domain,Natural Sciences,758.0,186.0,16,0.958877605742365,3
167.0,Princeton,Domain,Social Sciences,544.0,116.0,14,0.9094726907251184,6
166.0,Princeton Theological Seminary,Academia,Academia,69.0,14.0,241,0.6779379137182365,37
166.0,Princeton Theological Seminary,Field,Theological Studies,53.0,12.0,8,0.7372084188863132,7
166.0,Princeton Theological Seminary,Domain,Humanities,67.0,14.0,90,0.6742824002390939,34
168.0,Purdue,Academia,Academia,3255.0,1112.0,18,0.6625757710106179,44
168.0,Purdue,Field,Aerospace Engineering,107.0,30.0,3,0.5822582058729668,14
168.0,Purdue,Field,Agricultural Economics,72.0,26.0,1,0.665101308335204,6
168.0,Purdue,Field,Agricultural Engineering,73.0,22.0,4,0.7030735613710852,8
168.0,Purdue,Field,Agronomy,49.0,25.0,3,0.7863222574825107,3
168.0,Purdue,Field,Animal Sciences,46.0,16.0,15,0.7713366479605207,11
168.0,Purdue,Field,Anthropology,4.0,2.0,96,0.3576279272436452,96
168.0,Purdue,Field,Astronomy,15.0,4.0,41,0.4086826900675678,42
168.0,Purdue,Field,Atmospheric Sciences and Meteorology,13.0,3.0,30,0.4376640209085966,27
168.0,Purdue,Field,Biochemistry,86.0,28.0,10,0.8085906123609948,14
168.0,Purdue,Field,Biological Sciences,66.0,27.0,28,0.6604306976907703,31
168.0,Purdue,Field,Biomedical Engineering,26.0,8.0,23,0.6599495199068985,24
168.0,Purdue,Field,Chemical Engineering,57.0,15.0,11,0.692520038983231,20
168.0,Purdue,Field,Chemistry,120.0,38.0,9,0.6742478109026526,26
168.0,Purdue,Field,Civil Engineering,142.0,42.0,4,0.7125605598588948,18
168.0,Purdue,Field,Computer Engineering,184.0,44.0,4,0.7906870750581172,20
168.0,Purdue,Field,Computer Science,156.0,34.0,7,0.6134050178539048,37
168.0,Purdue,Field,Curriculum and Instruction,34.0,11.0,23,0.6350560476217889,33
168.0,Purdue,Field,Economics,77.0,39.0,19,0.6284869651241664,31
168.0,Purdue,Field,Education,17.0,6.0,37,0.7550263352126637,11
168.0,Purdue,Field,Electrical Engineering,193.0,50.0,5,0.6404728560472287,26
168.0,Purdue,Field,English Language and Literature,118.0,38.0,18,0.5570583928457413,48
168.0,Purdue,Field,Entomology,17.0,4.0,22,0.4039347102374818,21
168.0,Purdue,Field,"Exercise Science, Kinesiology, Rehab, Health",37.0,17.0,33,0.7137278446869789,22
168.0,Purdue,Field,Food Science,44.0,14.0,3,0.6431470809165918,14
168.0,Purdue,Field,Forestry and Forest Resources,24.0,9.0,17,0.7944003930318537,6
168.0,Purdue,Field,Geology,18.0,5.0,59,0.4007229071240277,82
168.0,Purdue,Field,History,16.0,6.0,68,0.4333320521636871,98
168.0,Purdue,Field,Horticulture,32.0,9.0,7,0.6574214851189729,5
168.0,Purdue,Field,Human Development and Family Sciences,48.0,17.0,6,0.7396504826095365,6
168.0,Purdue,Field,Industrial Engineering,74.0,27.0,2,0.8453548338678766,7
168.0,Purdue,Field,Information Science,21.0,5.0,21,0.6420514022528272,17
168.0,Purdue,Field,Information Technology,33.0,8.0,1,0.8225307295128127,5
168.0,Purdue,Field,Management,96.0,39.0,8,0.6023208854529145,33
168.0,Purdue,Field,Materials Engineering,29.0,4.0,19,0.5920537420701502,33
168.0,Purdue,Field,Mathematics,134.0,49.0,11,0.6124149694568581,38
168.0,Purdue,Field,Mechanical Engineering,235.0,63.0,4,0.723190481903631,16
168.0,Purdue,Field,Natural Resources,23.0,8.0,20,0.5763966055773172,11
168.0,Purdue,Field,Nursing,19.0,7.0,94,0.8065663945607435,35
168.0,Purdue,Field,Nutrition Sciences,46.0,16.0,4,0.6796625788704728,10
168.0,Purdue,Field,Pharmaceutical Sciences,36.0,14.0,9,0.8492837340943866,5
168.0,Purdue,Field,Pharmacy,47.0,27.0,4,0.906849989319392,3
168.0,Purdue,Field,Philosophy,18.0,4.0,49,0.4708000825131717,70
168.0,Purdue,Field,Physics,48.0,22.0,31,0.5967543581240472,43
168.0,Purdue,Field,Plant Pathology,26.0,7.0,9,0.5328401338456903,16
168.0,Purdue,Field,Political Science,14.0,6.0,72,0.4699041937871598,77
168.0,Purdue,Field,Psychology,89.0,28.0,20,0.6478467667409862,40
168.0,Purdue,Field,Sociology,30.0,13.0,43,0.509333869251988,65
168.0,Purdue,Field,Speech and Hearing Sciences,33.0,17.0,2,0.8192724711033436,7
168.0,Purdue,Field,Statistics,66.0,24.0,9,0.6163446605463639,24
168.0,Purdue,Field,Veterinary Medical Sciences,72.0,37.0,17,0.7144672099952105,19
168.0,Purdue,Domain,Applied Sciences,516.0,186.0,8,0.5944989531309794,34
168.0,Purdue,Domain,Education,128.0,47.0,25,0.5425652666160404,73
168.0,Purdue,Domain,Engineering,825.0,235.0,4,0.6987777559604234,26
168.0,Purdue,Domain,Humanities,217.0,72.0,41,0.5428920073166976,65
168.0,Purdue,Domain,Mathematics and Computing,481.0,129.0,6,0.628446746548954,36
168.0,Purdue,Domain,Medicine and Health,487.0,208.0,18,0.6959411176329918,31
168.0,Purdue,Domain,Natural Sciences,590.0,211.0,26,0.6740994889222227,38
168.0,Purdue,Domain,Social Sciences,326.0,128.0,30,0.6260203717997033,52
388.0,RIT,Academia,Academia,9.0,4.0,342,0.2775453214815412,282
388.0,RIT,Field,Computer Science,2.0,2.0,161,0.2056783532494134,173
388.0,RIT,Field,Electrical Engineering,4.0,3.0,143,0.2297596180123752,134
388.0,RIT,Domain,Engineering,5.0,3.0,188,0.3585697274069315,152
388.0,RIT,Domain,Mathematics and Computing,3.0,3.0,197,0.2145142992125545,195
170.0,Regent University,Academia,Academia,40.0,18.0,280,0.143864775006951,351
170.0,Regent University,Field,Education,6.0,2.0,106,0.2680051011654164,66
170.0,Regent University,Field,Psychology,12.0,6.0,144,0.0229251798071078,240
170.0,Regent University,Field,Theological Studies,7.0,2.0,41,0.2524993441721884,29
170.0,Regent University,Domain,Applied Sciences,10.0,5.0,164,0.275824241309163,121
170.0,Regent University,Domain,Education,7.0,3.0,177,0.1548806037765176,201
170.0,Regent University,Domain,Humanities,7.0,2.0,188,0.192118514510989,217
170.0,Regent University,Domain,Social Sciences,12.0,6.0,193,0.0774458694045796,266
171.0,Rensselaer Polytechnic Institute,Academia,Academia,386.0,137.0,112,0.6400839889116003,54
171.0,Rensselaer Polytechnic Institute,Field,Aerospace Engineering,23.0,7.0,21,0.4210786252155912,23
171.0,Rensselaer Polytechnic Institute,Field,Agricultural Engineering,11.0,1.0,57,0.6365920821599517,14
171.0,Rensselaer Polytechnic Institute,Field,Architecture,7.0,3.0,32,0.5430396989940734,26
171.0,Rensselaer Polytechnic Institute,Field,Astronomy,7.0,3.0,63,0.4580206084049772,35
171.0,Rensselaer Polytechnic Institute,Field,Biological Sciences,4.0,2.0,187,0.418173163253046,98
171.0,Rensselaer Polytechnic Institute,Field,Biomedical Engineering,18.0,5.0,42,0.8068804954013439,6
171.0,Rensselaer Polytechnic Institute,Field,Chemical Engineering,16.0,3.0,42,0.6641828189279426,25
171.0,Rensselaer Polytechnic Institute,Field,Chemistry,6.0,2.0,129,0.3764923991740995,109
171.0,Rensselaer Polytechnic Institute,Field,Civil Engineering,19.0,7.0,51,0.6314924848492067,28
171.0,Rensselaer Polytechnic Institute,Field,Computer Engineering,46.0,13.0,34,0.718903752929539,25
171.0,Rensselaer Polytechnic Institute,Field,Computer Science,22.0,4.0,73,0.5843304686510187,40
171.0,Rensselaer Polytechnic Institute,Field,Electrical Engineering,47.0,16.0,31,0.567752465295779,36
171.0,Rensselaer Polytechnic Institute,Field,Environmental Engineering,14.0,5.0,58,0.5739353716396194,29
171.0,Rensselaer Polytechnic Institute,Field,Environmental Sciences,4.0,1.0,112,0.4378093566227523,44
171.0,Rensselaer Polytechnic Institute,Field,Geology,10.0,4.0,84,0.5594963953442652,42
171.0,Rensselaer Polytechnic Institute,Field,Industrial Engineering,12.0,3.0,33,0.6397628793276204,16
171.0,Rensselaer Polytechnic Institute,Field,Management,16.0,5.0,81,0.4193548605010976,73
171.0,Rensselaer Polytechnic Institute,Field,Materials Engineering,20.0,6.0,28,0.6346215793878607,26
171.0,Rensselaer Polytechnic Institute,Field,Mathematics,24.0,10.0,68,0.573012557549676,46
171.0,Rensselaer Polytechnic Institute,Field,Mechanical Engineering,59.0,16.0,23,0.6478872930483244,24
171.0,Rensselaer Polytechnic Institute,Field,Physics,16.0,7.0,67,0.5504498617865744,53
171.0,Rensselaer Polytechnic Institute,Field,Systems Engineering,15.0,5.0,22,0.3980701674829361,29
171.0,Rensselaer Polytechnic Institute,Domain,Applied Sciences,36.0,13.0,103,0.456965257522793,71
171.0,Rensselaer Polytechnic Institute,Domain,Engineering,177.0,57.0,36,0.6620013154974022,33
171.0,Rensselaer Polytechnic Institute,Domain,Humanities,25.0,11.0,136,0.6025331804214821,48
171.0,Rensselaer Polytechnic Institute,Domain,Mathematics and Computing,99.0,33.0,58,0.6243434231735172,38
171.0,Rensselaer Polytechnic Institute,Domain,Natural Sciences,87.0,32.0,126,0.5931170112138286,62
171.0,Rensselaer Polytechnic Institute,Domain,Social Sciences,16.0,8.0,172,0.5831515558370457,63
172.0,Rice,Academia,Academia,658.0,186.0,84,0.6760287192023902,39
172.0,Rice,Field,Accounting,3.0,1.0,91,0.7322208031764704,20
172.0,Rice,Field,Agricultural Engineering,21.0,6.0,34,0.472003903842528,36
172.0,Rice,Field,Anthropology,11.0,1.0,72,0.643588373165945,38
172.0,Rice,Field,Astronomy,26.0,10.0,29,0.5685180288937575,27
172.0,Rice,Field,Biochemistry,15.0,4.0,82,0.4567028315679785,84
172.0,Rice,Field,Biological Sciences,18.0,7.0,96,0.4955893056617184,71
172.0,Rice,Field,Biomedical Engineering,24.0,10.0,19,0.7376125960128476,15
172.0,Rice,Field,Chemical Engineering,30.0,11.0,24,0.6890758052625858,21
172.0,Rice,Field,Chemistry,34.0,6.0,44,0.5945689668547768,44
172.0,Rice,Field,Civil Engineering,16.0,2.0,63,0.5979690816585702,32
172.0,Rice,Field,Classics and Classical Languages,4.0,1.0,51,0.2431106899030416,68
172.0,Rice,Field,Computer Engineering,51.0,16.0,31,0.848037614120546,11
172.0,Rice,Field,Computer Science,51.0,10.0,36,0.7453168131276496,14
172.0,Rice,Field,Economics,14.0,10.0,69,0.5385029161777841,50
172.0,Rice,Field,Electrical Engineering,49.0,18.0,30,0.6593531928482959,22
172.0,Rice,Field,English Language and Literature,28.0,10.0,67,0.5501282354864975,53
172.0,Rice,Field,Environmental Engineering,14.0,1.0,61,0.5362261838693065,32
172.0,Rice,Field,"Exercise Science, Kinesiology, Rehab, Health",3.0,1.0,176,0.5732815966430659,57
172.0,Rice,Field,Geology,17.0,3.0,54,0.5659576113636313,38
172.0,Rice,Field,History,30.0,5.0,37,0.5685405146996161,50
172.0,Rice,Field,Materials Engineering,8.0,4.0,59,0.5013612230165415,42
172.0,Rice,Field,Mathematics,47.0,19.0,34,0.7253620101091713,18
172.0,Rice,Field,Mechanical Engineering,20.0,4.0,58,0.5456732782392623,39
172.0,Rice,Field,Music,18.0,1.0,51,0.624189585947459,38
172.0,Rice,Field,Philosophy,15.0,3.0,53,0.5932231799440258,44
172.0,Rice,Field,Physics,50.0,21.0,29,0.6485763479366814,30
172.0,Rice,Field,Political Science,29.0,10.0,43,0.6222854008607972,42
172.0,Rice,Field,Psychology,15.0,4.0,131,0.495822723517589,90
172.0,Rice,Field,Religious Studies,9.0,3.0,39,0.6635396538405588,15
172.0,Rice,Field,Sociology,6.0,1.0,100,0.5285067217732861,60
172.0,Rice,Field,Statistics,18.0,4.0,45,0.6399285709699065,19
172.0,Rice,Domain,Applied Sciences,29.0,5.0,116,0.4912348069702021,56
172.0,Rice,Domain,Engineering,133.0,39.0,48,0.6813503752013768,29
172.0,Rice,Domain,Humanities,110.0,26.0,64,0.563127212162062,59
172.0,Rice,Domain,Mathematics and Computing,150.0,44.0,40,0.7102495931263658,21
172.0,Rice,Domain,Medicine and Health,22.0,5.0,218,0.981583303629906,1
172.0,Rice,Domain,Natural Sciences,209.0,66.0,70,0.6922101102878294,32
172.0,Rice,Domain,Social Sciences,78.0,28.0,93,0.6076045210362357,57
175.0,Rosalind Franklin,Academia,Academia,37.0,19.0,278,0.4413763671984692,149
175.0,Rosalind Franklin,Field,Biophysics,3.0,1.0,88,0.5618789966314889,27
175.0,Rosalind Franklin,Field,Cell Biology,1.0,1.0,203,0.2641487538945915,74
